id,programming,health,shopping,news,travel
1151,True,True,False,True,False
1152,False,True,False,True,True
1153,False,False,True,False,False
1154,False,True,False,False,False
1155,False,False,True,True,False
1156,False,True,False,False,True
1157,False,False,True,False,False
1158,True,False,False,False,False
1159,True,True,True,True,True
1160,True,False,False,True,False
1161,False,True,True,True,False
1162,False,False,True,True,False
1163,False,True,False,True,False
1164,False,True,False,True,False
1165,False,True,False,True,False
1166,True,False,False,True,False
1167,True,False,True,True,False
1168,False,True,False,True,True
1169,False,False,False,False,False
1170,False,False,False,False,False
1171,False,False,False,True,False
1172,True,True,False,False,False
1173,False,False,True,False,False
1174,True,False,False,False,False
1175,True,False,False,True,True
1176,True,True,False,True,False
1177,True,True,True,True,False
1178,False,False,True,True,False
1179,False,True,False,False,False
1180,False,True,False,True,False
1181,False,False,True,False,False
1182,False,False,True,True,False
1183,False,True,True,False,True
1184,True,True,True,True,False
1185,False,False,False,True,True
1186,False,True,True,True,False
1187,False,True,False,True,True
1188,True,True,False,True,False
1189,False,False,False,True,False
1190,False,False,False,False,True
1191,True,False,False,False,True
1192,False,True,True,False,False
1193,True,True,False,True,False
1194,True,True,False,True,True
1195,True,True,True,False,False
1196,True,False,True,True,False
1197,False,True,False,True,True
1198,False,True,True,True,False
1199,False,True,False,False,False
1200,False,False,True,False,True
1201,False,True,False,True,True
1202,False,False,False,True,False
1203,True,True,False,False,False
1204,False,True,False,False,False
1205,False,False,False,False,False
1206,False,True,True,True,False
1207,True,False,False,True,False
1208,True,False,False,True,False
1209,False,False,True,False,True
1210,False,False,False,True,False
1211,True,True,False,True,False
1212,True,True,False,True,False
1213,False,False,True,True,True
1214,False,False,True,False,False
1215,True,True,False,True,False
1216,False,True,False,True,False
1217,False,True,False,False,False
1218,False,False,True,True,True
1219,False,True,False,True,False
1220,True,False,False,False,False
1221,True,False,True,False,True
1222,False,False,False,True,True
1223,False,True,True,True,False
1224,False,False,False,False,False
1225,False,False,True,True,True
1226,False,True,False,True,False
1227,True,True,False,True,False
1228,False,False,True,True,True
1229,False,True,True,True,False
1230,False,True,False,True,False
1231,False,True,True,True,False
1232,True,True,True,True,False
1233,False,False,False,False,False
1234,False,True,False,True,True
1235,False,True,False,True,False
1236,False,True,False,True,False
1237,True,False,False,False,False
1238,False,False,False,True,False
1239,True,True,False,False,False
1240,True,False,False,True,False
1241,True,True,True,True,True
1242,False,False,True,False,True
1243,True,True,False,False,False
1244,False,False,True,True,False
1245,True,True,False,True,False
1246,False,False,False,True,False
1247,True,False,False,False,False
1248,False,True,False,True,True
1249,True,False,True,False,False
1250,False,True,False,False,False
1251,True,True,False,True,False
1252,True,True,False,True,False
1253,False,True,False,True,False
1254,False,True,False,True,False
1255,False,True,True,True,False
1256,True,True,False,True,False
1257,True,True,True,False,False
1258,False,True,False,False,False
1259,True,True,False,True,False
1260,False,False,True,True,False
1261,False,False,True,True,False
1262,True,False,False,True,True
1263,False,True,False,True,False
1264,False,True,True,False,True
1265,False,True,False,True,False
1266,False,False,True,True,False
1267,True,False,True,False,False
1268,False,False,False,True,False
1269,False,True,True,True,False
1270,False,False,False,True,False
1271,True,True,False,True,False
1272,False,False,False,True,False
1273,False,True,False,True,False
1274,False,False,False,True,False
1275,False,True,True,False,False
1276,True,False,False,False,False
1277,False,True,False,True,False
1278,True,True,False,True,False
1279,False,False,True,True,True
1280,False,True,False,True,False
1281,False,False,False,False,False
1282,False,True,True,True,False
1283,False,False,False,True,False
1284,False,True,True,False,True
1285,False,True,False,True,True
1286,False,False,False,True,False
1287,True,True,False,True,False
1288,False,True,False,True,False
1289,True,False,False,False,False
1290,False,True,False,True,False
1291,True,False,True,False,False
1292,True,True,False,True,True
1293,False,True,False,True,True
1294,False,True,True,True,False
1295,False,False,True,False,True
1296,False,True,False,True,False
1297,False,False,True,True,True
1298,True,False,True,True,False
1299,False,False,True,True,False
1300,False,True,True,True,False
1301,False,False,False,True,True
1302,False,False,True,True,False
1303,True,False,False,True,True
1304,False,False,True,True,False
1305,False,False,False,True,True
1306,False,True,True,False,False
1307,False,True,False,False,False
1308,False,False,False,False,False
1309,False,True,False,True,False
1310,False,True,True,True,False
1311,False,False,False,True,False
1312,False,True,False,True,False
1313,True,True,True,True,True
1314,True,False,True,True,False
1315,True,True,False,True,False
1316,False,False,False,True,False
1317,True,True,False,True,True
1318,False,False,True,True,False
1319,False,True,False,True,False
1320,True,False,True,True,False
1321,False,True,False,True,True
1322,False,True,False,True,False
1323,False,True,False,True,False
1324,False,True,False,True,False
1325,False,True,False,False,False
1326,False,True,False,True,False
1327,False,True,True,True,False
1328,False,True,True,False,False
1329,True,True,True,True,False
1330,True,True,False,True,False
1331,False,False,True,False,False
1332,True,False,False,True,False
1333,False,True,False,True,False
1334,True,False,True,False,False
1335,True,True,True,True,False
1336,False,False,True,True,False
1337,True,True,False,True,False
1338,False,True,False,False,False
1339,False,False,False,True,True
1340,False,False,False,True,False
1341,False,True,False,False,False
1342,False,True,True,True,False
1343,False,False,False,True,False
1344,False,True,True,True,False
1345,False,False,True,False,False
1346,False,True,False,True,False
1347,False,True,False,False,True
1348,True,False,False,True,False
1349,False,True,False,False,False
1350,True,True,False,True,False
1351,True,False,False,False,False
1352,True,True,False,True,False
1353,True,False,True,True,False
1354,False,True,False,True,False
1355,True,False,False,True,False
1356,False,True,False,True,False
1357,True,True,False,False,False
1358,True,True,True,True,False
1359,False,False,False,True,False
1360,False,True,False,True,False
1361,True,False,False,True,False
1362,True,False,False,True,True
1363,False,False,True,True,False
1364,False,False,False,True,False
